kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,46.0,0,12.0,63084.0,No,221121.0,Yes,F,High School,Professional,23,Private,25140.0,4,SUV,no,0.0,0,Yes,0,0.0,1.0,0,Highly Urban/ Urban
0,37.0,2,0.0,0.0,Yes,72314.0,No,F,PhD,Home Maker,5,Commercial,22810.0,4,Pickup,no,0.0,0,Yes,3,0.0,,0,Highly Rural/ Rural
0,44.0,3,16.0,5409.0,No,97653.0,Yes,F,<High School,Student,30,Commercial,9390.0,4,Pickup,yes,8339.0,2,No,4,5063.0,3.0,1,Highly Rural/ Rural
0,41.0,2,12.0,9785.0,No,92435.0,Yes,F,<High School,Clerical,41,Private,16130.0,4,SUV,no,7663.0,2,No,4,4748.0,1.0,1,Highly Urban/ Urban
0,45.0,3,11.0,115540.0,Yes,336608.0,No,F,Bachelors,Blue Collar,21,Commercial,6100.0,10,SUV,no,0.0,0,No,0,0.0,9.0,0,Highly Urban/ Urban
0,55.0,0,13.0,113228.0,No,279318.0,No,M,Bachelors,Professional,45,Private,15390.0,10,Minivan,yes,23290.0,1,No,2,0.0,16.0,0,Highly Urban/ Urban
0,47.0,0,10.0,25907.0,No,0.0,No,F,High School,Clerical,22,Private,7170.0,9,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,42.0,0,13.0,78552.0,No,246264.0,Yes,F,Bachelors,Professional,66,Commercial,26420.0,7,Pickup,no,0.0,0,No,1,0.0,9.0,0,Highly Rural/ Rural
0,48.0,0,13.0,91507.0,No,254903.0,Yes,F,Bachelors,Professional,45,Private,13980.0,7,Sports Car,no,0.0,0,No,0,0.0,12.0,0,Highly Rural/ Rural
0,28.0,1,0.0,0.0,Yes,0.0,No,M,High School,Student,14,Private,15580.0,1,Minivan,no,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban
0,40.0,0,8.0,59603.0,No,0.0,No,F,Masters,,30,Commercial,26330.0,4,Pickup,no,0.0,0,No,1,0.0,17.0,0,Highly Urban/ Urban
0,48.0,0,15.0,97733.0,No,313285.0,Yes,F,Masters,Lawyer,5,Private,24600.0,6,Minivan,no,0.0,0,No,1,0.0,18.0,0,Highly Urban/ Urban
0,34.0,1,13.0,11513.0,Yes,0.0,No,F,<High School,Clerical,37,Private,6050.0,1,SUV,no,0.0,0,No,1,0.0,1.0,0,Highly Rural/ Rural
0,39.0,0,11.0,215158.0,No,0.0,No,M,PhD,,34,Commercial,20520.0,1,Van,yes,0.0,0,No,2,1643.0,17.0,1,Highly Urban/ Urban
0,51.0,0,13.0,181674.0,No,,No,F,Masters,Lawyer,16,Private,19670.0,10,SUV,no,0.0,0,No,0,0.0,12.0,0,Highly Urban/ Urban
1,40.0,1,13.0,71402.0,No,238349.0,Yes,F,Masters,Lawyer,44,Private,8640.0,4,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,44.0,2,16.0,42393.0,No,150361.0,Yes,M,Bachelors,Blue Collar,27,Commercial,20040.0,12,Van,yes,0.0,0,No,0,0.0,13.0,0,Highly Urban/ Urban
3,45.0,3,12.0,22738.0,Yes,0.0,No,F,<High School,Clerical,95,Private,13400.0,1,SUV,no,8935.0,3,No,4,0.0,1.0,0,Highly Urban/ Urban
0,41.0,0,12.0,,No,0.0,No,M,Bachelors,Manager,44,Commercial,23690.0,1,Panel Truck,yes,10052.0,2,No,3,0.0,11.0,0,Highly Urban/ Urban
0,39.0,0,,97934.0,No,297260.0,No,M,Masters,,30,Commercial,16650.0,10,Van,no,0.0,0,Yes,3,17618.0,12.0,1,Highly Urban/ Urban
0,46.0,0,12.0,56006.0,No,190938.0,Yes,M,Bachelors,Professional,52,Commercial,30910.0,1,Panel Truck,yes,0.0,0,No,3,0.0,8.0,0,Highly Urban/ Urban
0,50.0,0,10.0,127893.0,No,0.0,No,M,Bachelors,Manager,5,Commercial,28610.0,13,Panel Truck,yes,0.0,0,No,1,0.0,10.0,0,Highly Urban/ Urban
0,33.0,1,10.0,70565.0,No,241472.0,Yes,F,Masters,Lawyer,10,Private,16280.0,13,SUV,no,0.0,0,No,4,0.0,21.0,0,Highly Urban/ Urban
0,51.0,0,9.0,,No,207968.0,No,F,Bachelors,Professional,48,Commercial,12990.0,10,SUV,no,5638.0,1,No,1,2865.0,7.0,1,Highly Urban/ Urban
0,47.0,0,11.0,58363.0,No,259844.0,Yes,M,Masters,,32,Commercial,25930.0,1,Panel Truck,no,0.0,0,No,3,0.0,9.0,0,Highly Urban/ Urban
0,44.0,3,11.0,34255.0,No,190620.0,Yes,M,High School,Clerical,36,Commercial,4930.0,1,Pickup,yes,2091.0,3,No,3,0.0,10.0,0,Highly Urban/ Urban
0,63.0,0,9.0,61023.0,No,224449.0,Yes,M,Masters,Lawyer,48,Private,26620.0,8,Minivan,no,0.0,0,No,5,0.0,13.0,0,Highly Urban/ Urban
0,46.0,0,13.0,78005.0,No,267536.0,Yes,F,Masters,Lawyer,52,Private,16160.0,1,SUV,no,0.0,0,No,2,0.0,11.0,0,Highly Urban/ Urban
0,47.0,0,11.0,40430.0,No,0.0,No,F,Masters,Manager,45,Private,10240.0,1,Minivan,no,6128.0,2,No,1,0.0,16.0,0,Highly Urban/ Urban
0,45.0,0,,37417.0,No,140449.0,Yes,F,High School,Professional,51,Private,7440.0,6,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,25.0,1,11.0,23245.0,Yes,0.0,No,M,High School,Clerical,47,Private,7410.0,7,Pickup,yes,965.0,2,No,4,5642.0,7.0,1,Highly Urban/ Urban
1,41.0,2,12.0,10359.0,No,75321.0,Yes,F,Bachelors,Home Maker,42,Private,16570.0,10,SUV,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban
0,55.0,0,13.0,80505.0,No,0.0,No,F,Bachelors,Manager,16,Private,13760.0,6,Sports Car,no,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban
0,46.0,0,10.0,91283.0,No,277520.0,Yes,M,PhD,,37,Commercial,26610.0,1,Panel Truck,yes,12861.0,2,No,0,0.0,13.0,0,Highly Urban/ Urban
0,43.0,0,13.0,116116.0,No,335494.0,Yes,F,Masters,Manager,12,Private,17640.0,1,SUV,no,0.0,0,No,0,0.0,18.0,0,Highly Urban/ Urban
1,40.0,2,9.0,67295.0,No,220104.0,Yes,F,Bachelors,Blue Collar,44,Commercial,19620.0,14,Minivan,no,0.0,0,No,1,1619.0,12.0,1,Highly Urban/ Urban
0,31.0,3,14.0,38940.0,No,193932.0,Yes,F,High School,Clerical,16,Private,5390.0,6,SUV,no,0.0,0,No,1,0.0,7.0,0,Highly Rural/ Rural
0,37.0,1,8.0,86372.0,No,256431.0,Yes,M,PhD,Manager,31,Private,14670.0,1,Minivan,yes,32575.0,3,Yes,2,0.0,1.0,0,Highly Urban/ Urban
0,40.0,0,0.0,0.0,No,103199.0,Yes,F,Bachelors,Home Maker,48,Private,1500.0,6,Sports Car,no,0.0,0,No,0,0.0,10.0,0,Highly Rural/ Rural
0,34.0,2,12.0,55353.0,Yes,203703.0,No,F,High School,Blue Collar,41,Commercial,4800.0,10,Minivan,no,1536.0,2,No,0,6961.0,6.0,1,Highly Urban/ Urban
0,41.0,1,7.0,15497.0,No,125266.0,Yes,F,Bachelors,Home Maker,12,Private,12440.0,1,SUV,no,0.0,0,No,1,0.0,9.0,0,Highly Rural/ Rural
0,51.0,0,11.0,49451.0,No,0.0,No,M,High School,Blue Collar,43,Commercial,11550.0,4,Minivan,no,6079.0,1,No,2,2746.0,7.0,1,Highly Urban/ Urban
0,51.0,0,14.0,79951.0,No,295820.0,Yes,F,Bachelors,Blue Collar,41,Commercial,19450.0,1,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,55.0,0,0.0,0.0,No,125917.0,Yes,M,High School,Home Maker,31,Private,7770.0,10,SUV,no,0.0,0,No,0,0.0,,0,Highly Urban/ Urban
0,28.0,0,0.0,0.0,No,0.0,No,F,Bachelors,Home Maker,49,Private,4300.0,6,SUV,no,52102.0,2,Yes,6,2351.0,10.0,1,Highly Urban/ Urban
0,57.0,0,9.0,50443.0,No,206150.0,Yes,F,Masters,Lawyer,24,Private,17960.0,4,SUV,no,0.0,0,No,0,0.0,19.0,0,Highly Urban/ Urban
0,46.0,0,13.0,98493.0,No,280663.0,Yes,F,Masters,Manager,20,Private,18270.0,4,SUV,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban
0,51.0,0,0.0,0.0,No,109799.0,Yes,M,High School,Student,29,Commercial,6600.0,4,Pickup,yes,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
0,52.0,0,9.0,100099.0,No,262480.0,No,F,Masters,,35,Commercial,17860.0,4,Pickup,no,33326.0,3,Yes,1,5065.0,19.0,1,Highly Urban/ Urban
0,46.0,0,13.0,61552.0,No,201807.0,Yes,M,Bachelors,Manager,40,Commercial,9290.0,6,Pickup,yes,6499.0,2,No,4,0.0,13.0,0,Highly Urban/ Urban
0,42.0,0,3.0,27902.0,No,128039.0,Yes,M,<High School,Clerical,31,Private,14710.0,6,Minivan,no,0.0,0,No,1,0.0,7.0,0,Highly Urban/ Urban
0,36.0,2,14.0,70.0,Yes,,No,M,High School,Student,35,Commercial,19790.0,10,Van,yes,0.0,0,No,3,0.0,8.0,0,Highly Rural/ Rural
0,49.0,0,0.0,0.0,No,0.0,Yes,M,High School,Student,36,Commercial,10090.0,4,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,50.0,0,,213242.0,No,488202.0,Yes,F,PhD,Doctor,11,Private,17570.0,4,SUV,no,0.0,0,No,3,0.0,17.0,0,Highly Urban/ Urban
0,37.0,0,10.0,59558.0,No,179857.0,Yes,F,Bachelors,Clerical,37,Private,8710.0,6,Sports Car,no,0.0,0,No,2,0.0,,0,Highly Rural/ Rural
0,33.0,1,12.0,12510.0,No,122649.0,Yes,M,<High School,Clerical,60,Private,6050.0,7,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,30.0,0,8.0,57411.0,No,150044.0,No,F,Masters,Manager,31,Private,11280.0,9,SUV,no,3776.0,1,No,2,0.0,14.0,0,Highly Urban/ Urban
0,44.0,3,0.0,0.0,No,79582.0,Yes,F,High School,Home Maker,43,Private,11530.0,6,Sports Car,no,6602.0,2,No,10,0.0,1.0,0,Highly Urban/ Urban
0,42.0,0,13.0,43301.0,No,163397.0,Yes,F,High School,Blue Collar,27,Commercial,23340.0,6,Sports Car,no,10718.0,3,No,8,3350.0,1.0,1,Highly Urban/ Urban
0,38.0,2,9.0,122439.0,Yes,0.0,No,M,Bachelors,Blue Collar,32,Commercial,24900.0,9,Panel Truck,no,0.0,0,No,0,18856.0,11.0,1,Highly Urban/ Urban
2,42.0,3,0.0,0.0,Yes,83913.0,No,F,High School,Home Maker,8,Commercial,19620.0,1,Pickup,no,28816.0,4,Yes,2,3089.0,8.0,1,Highly Rural/ Rural
0,42.0,0,12.0,83613.0,No,287044.0,No,M,Masters,Manager,6,Commercial,25430.0,4,Panel Truck,yes,26118.0,1,No,2,0.0,10.0,0,Highly Urban/ Urban
0,42.0,0,12.0,85426.0,No,243538.0,Yes,M,Bachelors,Professional,35,Commercial,10040.0,7,Pickup,yes,0.0,0,No,0,0.0,12.0,0,Highly Rural/ Rural
0,52.0,0,3.0,52000.0,No,0.0,No,M,PhD,Doctor,19,Private,13840.0,1,Minivan,yes,6447.0,4,No,2,0.0,15.0,0,Highly Urban/ Urban
0,47.0,0,13.0,77537.0,No,227804.0,Yes,M,Masters,,47,Commercial,6200.0,8,Pickup,yes,0.0,0,No,1,0.0,15.0,0,Highly Rural/ Rural
0,49.0,0,7.0,56038.0,No,,Yes,F,Masters,Lawyer,35,Private,12000.0,3,Sports Car,no,39660.0,2,Yes,0,0.0,11.0,0,Highly Urban/ Urban
0,44.0,2,13.0,52351.0,No,229463.0,Yes,M,Bachelors,Blue Collar,43,Commercial,11140.0,1,Pickup,yes,1098.0,3,No,3,0.0,12.0,0,Highly Urban/ Urban
0,48.0,0,12.0,73342.0,No,0.0,No,M,High School,Manager,34,Commercial,31440.0,1,Panel Truck,yes,0.0,0,No,0,4691.0,1.0,1,Highly Urban/ Urban
0,53.0,0,12.0,58319.0,No,206406.0,No,M,Masters,,13,Commercial,23710.0,10,Panel Truck,yes,1429.0,2,No,2,11802.0,15.0,1,Highly Urban/ Urban
0,36.0,1,9.0,72167.0,Yes,0.0,No,M,Bachelors,Professional,24,Commercial,8720.0,4,Pickup,yes,2481.0,3,No,0,18774.0,14.0,1,Highly Urban/ Urban
0,53.0,0,7.0,45623.0,No,135118.0,Yes,M,Masters,Manager,47,Commercial,6060.0,4,Pickup,no,5442.0,2,No,5,0.0,13.0,0,Highly Urban/ Urban
0,59.0,0,9.0,25323.0,No,154839.0,No,M,Bachelors,Professional,60,Private,24700.0,6,Minivan,yes,0.0,0,No,3,0.0,10.0,0,Highly Rural/ Rural
0,46.0,0,12.0,50112.0,No,185273.0,Yes,M,Bachelors,Manager,52,Private,14370.0,1,Minivan,yes,2894.0,2,No,0,0.0,12.0,0,Highly Urban/ Urban
0,54.0,0,13.0,65825.0,No,237062.0,Yes,M,High School,Manager,48,Private,8080.0,4,Pickup,yes,2658.0,2,No,0,3238.0,9.0,1,Highly Urban/ Urban
0,47.0,0,13.0,10951.0,No,103160.0,Yes,F,Bachelors,Home Maker,37,Private,6200.0,4,SUV,no,1862.0,2,No,0,0.0,9.0,0,Highly Urban/ Urban
0,57.0,0,15.0,162818.0,No,427325.0,No,F,Masters,Lawyer,33,Private,36350.0,9,Van,no,8456.0,2,No,3,2106.0,16.0,1,Highly Urban/ Urban
0,43.0,0,9.0,12953.0,No,0.0,No,M,Bachelors,Student,30,Private,2800.0,1,Minivan,yes,1354.0,2,No,0,2112.0,,1,Highly Urban/ Urban
0,41.0,2,0.0,0.0,No,0.0,Yes,M,High School,Student,43,Commercial,10950.0,9,Pickup,yes,1050.0,3,No,0,0.0,1.0,0,Highly Rural/ Rural
0,49.0,0,12.0,44497.0,No,0.0,No,F,High School,Blue Collar,39,Commercial,14990.0,9,Minivan,no,0.0,0,No,0,2668.0,1.0,1,Highly Urban/ Urban
0,50.0,0,12.0,76861.0,No,,Yes,F,Bachelors,Professional,25,Private,12170.0,11,Pickup,no,0.0,0,No,1,0.0,5.0,0,Highly Urban/ Urban
1,54.0,1,15.0,94709.0,Yes,272378.0,No,M,Masters,Lawyer,37,Private,18650.0,10,Van,no,678.0,1,No,7,0.0,16.0,0,Highly Urban/ Urban
0,50.0,0,11.0,168176.0,No,406315.0,Yes,M,PhD,,42,Commercial,23320.0,11,Panel Truck,yes,0.0,0,No,0,0.0,16.0,0,Highly Urban/ Urban
0,48.0,0,11.0,44193.0,No,199947.0,Yes,F,Bachelors,Clerical,12,Private,11400.0,17,SUV,no,0.0,0,Yes,0,0.0,11.0,0,Highly Urban/ Urban
0,34.0,3,14.0,139801.0,No,386903.0,Yes,F,Bachelors,Clerical,24,Private,28580.0,4,Minivan,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban
0,51.0,0,15.0,167310.0,No,429113.0,Yes,M,Masters,Manager,17,Commercial,27520.0,6,Panel Truck,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,35.0,0,12.0,43222.0,No,199576.0,No,M,Bachelors,Professional,55,Private,1500.0,6,Minivan,yes,0.0,0,No,0,0.0,15.0,0,Highly Rural/ Rural
0,47.0,0,7.0,30229.0,No,,No,M,<High School,Clerical,27,Private,6200.0,4,Minivan,no,2849.0,2,No,3,3043.0,7.0,1,Highly Urban/ Urban
0,52.0,0,13.0,43393.0,No,202835.0,Yes,F,High School,Clerical,23,Private,11040.0,1,SUV,no,6624.0,2,No,5,0.0,1.0,0,Highly Urban/ Urban
0,48.0,0,8.0,47288.0,No,191476.0,Yes,F,Bachelors,Manager,32,Private,9820.0,7,SUV,no,0.0,0,No,1,0.0,10.0,0,Highly Urban/ Urban
0,40.0,0,,93474.0,No,237916.0,Yes,M,Masters,Lawyer,46,Private,5500.0,16,Pickup,no,1115.0,1,No,0,0.0,13.0,0,Highly Urban/ Urban
0,35.0,0,,73106.0,No,257856.0,Yes,M,PhD,,6,Commercial,20680.0,10,Van,no,0.0,0,Yes,7,0.0,13.0,0,Highly Urban/ Urban
0,49.0,0,13.0,73910.0,No,250498.0,Yes,M,Bachelors,Blue Collar,62,Private,13790.0,7,Minivan,yes,8827.0,4,No,6,0.0,8.0,0,Highly Urban/ Urban
0,44.0,2,14.0,102426.0,No,,Yes,F,Bachelors,Manager,5,Private,22700.0,10,Minivan,no,0.0,0,No,1,0.0,4.0,0,Highly Urban/ Urban
1,44.0,1,13.0,80824.0,No,259932.0,Yes,M,Masters,Professional,41,Private,9580.0,1,Minivan,no,40929.0,1,Yes,0,5453.0,16.0,1,Highly Urban/ Urban
0,59.0,0,14.0,75714.0,No,221496.0,No,M,Bachelors,Professional,13,Private,17210.0,1,Van,no,0.0,0,Yes,0,0.0,6.0,0,Highly Urban/ Urban
0,40.0,0,11.0,58532.0,No,166952.0,No,F,Bachelors,Professional,20,Private,7720.0,4,SUV,no,0.0,0,No,0,0.0,6.0,0,Highly Urban/ Urban
0,40.0,0,13.0,58231.0,No,209820.0,Yes,M,Bachelors,Manager,20,Commercial,11310.0,10,Pickup,yes,0.0,0,No,0,0.0,13.0,0,Highly Urban/ Urban
0,56.0,0,11.0,41301.0,No,216050.0,No,M,Bachelors,Clerical,54,Private,14310.0,1,Minivan,yes,0.0,0,No,0,0.0,9.0,0,Highly Rural/ Rural
0,54.0,0,14.0,89674.0,No,261646.0,Yes,M,Masters,Lawyer,55,Private,11230.0,13,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
1,36.0,3,14.0,83757.0,No,271204.0,Yes,F,<High School,Blue Collar,49,Commercial,16140.0,4,SUV,no,0.0,0,No,0,0.0,8.0,0,Highly Rural/ Rural
0,38.0,0,11.0,73578.0,No,,Yes,F,Bachelors,Professional,33,Private,8860.0,1,SUV,no,5483.0,2,No,3,0.0,,0,Highly Urban/ Urban
1,45.0,2,13.0,81255.0,Yes,231143.0,No,F,High School,Blue Collar,40,Private,15810.0,6,SUV,no,0.0,0,Yes,0,5951.0,1.0,1,Highly Urban/ Urban
0,33.0,3,14.0,6607.0,No,0.0,Yes,M,<High School,Clerical,9,Private,15770.0,1,Minivan,yes,0.0,0,No,0,677.0,1.0,1,Highly Urban/ Urban
1,38.0,2,0.0,0.0,No,0.0,Yes,M,High School,Student,17,Commercial,5300.0,1,Minivan,yes,2185.0,2,No,4,1897.0,5.0,1,Highly Urban/ Urban
0,39.0,0,9.0,59833.0,No,0.0,No,F,Bachelors,Manager,58,Private,9930.0,4,SUV,no,7578.0,1,No,0,3521.0,,1,Highly Urban/ Urban
0,45.0,0,12.0,2887.0,No,0.0,No,M,High School,Student,33,Commercial,5800.0,4,Pickup,yes,0.0,0,No,2,0.0,7.0,0,Highly Urban/ Urban
0,40.0,0,12.0,31162.0,No,0.0,No,F,<High School,Blue Collar,9,Private,6100.0,6,Sports Car,no,10224.0,1,No,3,1737.0,1.0,1,Highly Urban/ Urban
0,51.0,0,7.0,40316.0,No,0.0,No,F,Masters,Lawyer,44,Private,10630.0,7,SUV,no,0.0,0,Yes,3,0.0,1.0,0,Highly Rural/ Rural
0,40.0,0,11.0,105664.0,No,296326.0,Yes,F,PhD,Doctor,21,Private,16070.0,3,Minivan,no,0.0,0,No,0,0.0,11.0,0,Highly Urban/ Urban
0,27.0,3,,0.0,Yes,0.0,No,F,Bachelors,Student,16,Commercial,20510.0,11,Sports Car,no,4570.0,3,No,7,5003.0,8.0,1,Highly Urban/ Urban
1,42.0,4,0.0,0.0,Yes,93311.0,No,F,High School,Student,51,Commercial,9090.0,16,SUV,no,6195.0,2,No,0,5400.0,1.0,1,Highly Urban/ Urban
0,55.0,0,8.0,,No,164775.0,No,M,<High School,Blue Collar,25,Private,21520.0,1,Van,no,6656.0,3,No,4,0.0,1.0,0,Highly Urban/ Urban
0,54.0,0,9.0,276354.0,No,0.0,No,M,PhD,Manager,26,Private,19570.0,6,Van,yes,48993.0,1,Yes,0,0.0,10.0,0,Highly Urban/ Urban
0,48.0,0,,27433.0,No,147243.0,Yes,F,<High School,Blue Collar,33,Private,27420.0,7,Pickup,no,34616.0,2,No,0,0.0,6.0,0,Highly Urban/ Urban
1,45.0,3,14.0,81287.0,No,234505.0,Yes,M,Bachelors,Professional,33,Commercial,29590.0,10,Panel Truck,yes,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
1,37.0,2,13.0,35718.0,No,145487.0,Yes,M,High School,Blue Collar,36,Commercial,8770.0,4,Pickup,no,0.0,0,No,4,2144.0,1.0,1,Highly Urban/ Urban
0,48.0,0,0.0,,No,0.0,No,F,High School,Home Maker,5,Private,10220.0,4,SUV,no,0.0,0,No,2,0.0,1.0,0,Highly Urban/ Urban
0,31.0,1,12.0,54909.0,No,,Yes,M,<High School,Blue Collar,33,Private,6990.0,1,Pickup,yes,0.0,0,No,3,724.0,4.0,1,Highly Urban/ Urban
3,45.0,3,6.0,29955.0,No,86034.0,Yes,F,High School,Clerical,33,Private,11510.0,1,SUV,no,4436.0,2,No,1,7291.0,1.0,1,Highly Urban/ Urban
0,40.0,1,16.0,66987.0,No,236897.0,Yes,F,Bachelors,Manager,28,Private,12200.0,13,Sports Car,no,8216.0,3,No,6,0.0,11.0,0,Highly Urban/ Urban
0,54.0,0,15.0,4716.0,No,120571.0,Yes,M,High School,Student,25,Private,7770.0,13,Pickup,no,0.0,0,No,1,6491.0,1.0,1,Highly Urban/ Urban
0,37.0,0,12.0,78124.0,No,,Yes,F,High School,Blue Collar,29,Commercial,13010.0,6,SUV,no,0.0,0,No,0,0.0,6.0,0,Highly Urban/ Urban
0,25.0,1,10.0,35714.0,Yes,0.0,No,M,<High School,Clerical,25,Private,12710.0,3,Minivan,yes,2083.0,3,No,6,49180.0,1.0,1,Highly Urban/ Urban
1,38.0,2,15.0,10408.0,No,126847.0,Yes,F,High School,Home Maker,46,Private,6340.0,1,SUV,no,0.0,0,No,0,0.0,11.0,0,Highly Rural/ Rural
0,47.0,0,8.0,55987.0,No,219207.0,Yes,M,<High School,Clerical,14,Private,18500.0,1,Van,no,0.0,0,No,2,0.0,1.0,0,Highly Rural/ Rural
0,50.0,0,9.0,59812.0,No,0.0,No,M,High School,Blue Collar,27,Commercial,14030.0,6,Minivan,no,3810.0,2,No,0,0.0,1.0,0,Highly Urban/ Urban
0,42.0,0,13.0,129529.0,No,,Yes,M,Masters,,33,Commercial,27770.0,13,Panel Truck,yes,0.0,0,No,1,0.0,14.0,0,Highly Urban/ Urban
0,50.0,0,12.0,116061.0,No,329334.0,Yes,F,Bachelors,Professional,25,Commercial,26750.0,6,Pickup,no,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
0,43.0,0,,19467.0,No,96667.0,No,M,<High School,Clerical,34,Private,20430.0,1,Minivan,no,1487.0,2,No,6,0.0,8.0,0,Highly Urban/ Urban
0,29.0,1,12.0,58478.0,No,178204.0,Yes,M,Bachelors,Professional,45,Private,16380.0,1,Minivan,no,0.0,0,No,0,0.0,11.0,0,Highly Urban/ Urban
0,51.0,0,8.0,74343.0,No,222957.0,No,M,Masters,,52,Commercial,44130.0,7,Panel Truck,no,5689.0,2,No,0,4208.0,18.0,1,Highly Urban/ Urban
0,34.0,1,10.0,46771.0,Yes,181943.0,No,M,Bachelors,Blue Collar,13,Commercial,15250.0,10,Minivan,no,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban
0,45.0,2,15.0,44138.0,No,135756.0,Yes,M,<High School,Blue Collar,9,Commercial,5900.0,1,Pickup,yes,4671.0,4,No,2,0.0,1.0,0,Highly Rural/ Rural
0,54.0,0,7.0,78921.0,No,257604.0,No,M,Bachelors,Blue Collar,5,Commercial,5000.0,1,Pickup,yes,0.0,0,No,2,0.0,11.0,0,Highly Urban/ Urban
0,41.0,3,12.0,,Yes,0.0,No,F,High School,Student,5,Commercial,7960.0,4,SUV,no,5562.0,1,No,0,0.0,10.0,0,Highly Urban/ Urban
0,41.0,0,13.0,211617.0,No,524149.0,Yes,F,PhD,Doctor,19,Private,30340.0,1,Pickup,no,0.0,0,No,2,0.0,22.0,0,Highly Urban/ Urban
0,41.0,0,12.0,43743.0,No,161096.0,No,F,Bachelors,Manager,10,Private,5600.0,1,Sports Car,no,6033.0,4,No,5,0.0,1.0,0,Highly Urban/ Urban
0,52.0,0,,127730.0,No,,Yes,M,PhD,,42,Commercial,20920.0,6,Van,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban
0,48.0,0,9.0,77344.0,No,242830.0,No,M,High School,Blue Collar,12,Commercial,24680.0,7,Panel Truck,no,3319.0,3,No,2,6607.0,1.0,1,Highly Urban/ Urban
1,40.0,2,15.0,53841.0,Yes,187745.0,No,F,Bachelors,Professional,35,Private,11660.0,10,SUV,no,0.0,0,No,1,0.0,6.0,0,Highly Urban/ Urban
0,45.0,0,14.0,24360.0,No,155714.0,Yes,F,Masters,Lawyer,24,Private,21410.0,1,SUV,no,0.0,0,No,0,0.0,13.0,0,Highly Rural/ Rural
0,49.0,0,13.0,,No,373031.0,Yes,F,PhD,Doctor,26,Private,7430.0,6,SUV,no,0.0,0,Yes,0,0.0,16.0,0,Highly Urban/ Urban
0,47.0,0,14.0,138524.0,No,391739.0,Yes,F,PhD,Doctor,29,Private,9990.0,1,SUV,no,6699.0,1,No,4,0.0,17.0,0,Highly Urban/ Urban
1,43.0,1,12.0,33888.0,Yes,0.0,No,M,Bachelors,Manager,22,Commercial,9190.0,4,Pickup,no,2982.0,1,No,5,3393.0,,1,Highly Urban/ Urban
2,45.0,2,14.0,121880.0,No,319026.0,Yes,M,Bachelors,Blue Collar,44,Commercial,19250.0,1,Minivan,yes,7704.0,4,No,0,0.0,9.0,0,Highly Urban/ Urban
0,63.0,1,16.0,70931.0,No,236296.0,Yes,M,Masters,Lawyer,58,Private,24590.0,9,Minivan,yes,0.0,0,No,2,0.0,15.0,0,Highly Urban/ Urban
0,35.0,0,10.0,33087.0,No,92673.0,No,M,High School,Blue Collar,18,Commercial,22950.0,1,Panel Truck,yes,0.0,0,No,6,4363.0,11.0,1,Highly Urban/ Urban
0,44.0,2,11.0,48718.0,Yes,0.0,No,M,<High School,Clerical,62,Private,22390.0,1,Van,yes,9484.0,4,No,1,0.0,6.0,0,Highly Rural/ Rural
0,52.0,0,9.0,40706.0,No,172715.0,Yes,M,High School,Professional,5,Commercial,26650.0,9,Panel Truck,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,40.0,3,15.0,52210.0,No,129915.0,Yes,F,<High School,Blue Collar,9,Private,10720.0,6,SUV,no,1995.0,2,No,0,0.0,1.0,0,Highly Urban/ Urban
0,55.0,0,13.0,80567.0,No,274721.0,Yes,M,PhD,Doctor,41,Private,15060.0,9,Minivan,yes,2335.0,1,No,2,0.0,19.0,0,Highly Urban/ Urban
0,36.0,1,5.0,103076.0,No,269435.0,Yes,F,Bachelors,Professional,32,Private,11750.0,1,SUV,no,0.0,0,No,2,0.0,10.0,0,Highly Urban/ Urban
0,46.0,0,9.0,63990.0,No,228402.0,No,M,High School,Blue Collar,38,Commercial,8410.0,1,Pickup,yes,13251.0,2,Yes,3,3281.0,10.0,1,Highly Urban/ Urban
