,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
7347,361828312,1,19-Mar-60,39,2,0,$0,No,"$87,282",Yes,z_F,z_High School,Home Maker,27,Private,"$8,490",1,z_SUV,no,$0,0,No,0,$0,6,0,Highly Urban/ Urban
7348,680584356,0,18-Jan-47,52,0,12,"$11,545",No,$0,z_No,z_F,z_High School,Home Maker,22,Private,"$26,900",3,z_SUV,no,$0,0,No,3,$721,1,1,Highly Urban/ Urban
7349,870183904,3,15-Jul-58,41,3,14,"$73,581",No,"$237,829",Yes,z_F,Bachelors,Professional,12,Private,"$8,860",4,Sports Car,no,"$2,680",1,No,9,"$7,491",11,1,Highly Urban/ Urban
7350,477432531,0,31-Oct-52,47,0,14,"$99,175",No,"$268,846",Yes,z_F,PhD,,33,Commercial,"$26,730",1,Pickup,no,$0,0,No,1,$0,21,0,Highly Urban/ Urban
7351,656830677,0,12-May-58,41,0,12,"$28,034",No,"$134,937",z_No,M,z_High School,Clerical,41,Private,"$8,400",6,Pickup,no,"$31,812",2,No,2,$0,7,0,Highly Urban/ Urban
7352,110229597,1,30-Jan-62,37,3,13,"$88,137",No,"$256,436",Yes,M,Masters,,52,Commercial,"$17,680",4,Van,yes,"$25,208",2,Yes,0,"$5,847",14,1,Highly Urban/ Urban
7353,505621818,0,03-Nov-55,44,3,14,"$53,303",No,"$207,701",Yes,z_F,z_High School,z_Blue Collar,43,Commercial,"$11,230",1,Sports Car,no,"$4,444",2,No,3,"$5,458",8,1,Highly Urban/ Urban
7354,464069884,0,16-Dec-45,53,0,11,"$21,665",No,"$178,318",Yes,z_F,<High School,z_Blue Collar,40,Private,"$8,970",6,z_SUV,no,$0,0,No,3,$0,4,0,z_Highly Rural/ Rural
7355,5571922,0,20-Jul-64,35,0,7,"$52,277",No,"$208,305",Yes,M,z_High School,z_Blue Collar,41,Commercial,"$26,840",3,Minivan,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7356,478240154,0,07-Dec-58,40,1,12,"$41,002",Yes,$0,z_No,z_F,<High School,Clerical,47,Private,"$12,090",1,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7357,164287398,3,23-Feb-56,43,3,10,"$36,436",Yes,$0,z_No,z_F,<High School,z_Blue Collar,46,Private,"$31,000",1,Pickup,no,$0,0,Yes,5,"$7,199",1,1,Highly Urban/ Urban
7358,273649035,0,07-Jan-54,45,3,14,"$26,627",No,"$130,959",Yes,z_F,<High School,Clerical,67,Private,"$12,820",4,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7359,393006492,0,07-Mar-48,51,0,15,"$104,756",No,"$284,859",Yes,M,Bachelors,Professional,80,Commercial,"$17,080",6,Van,yes,"$25,979",2,No,3,$0,12,0,Highly Urban/ Urban
7360,883295992,0,18-Mar-61,38,0,15,"$14,525",No,"$115,933",z_No,z_F,Masters,,26,Commercial,"$28,820",10,Pickup,no,$0,0,Yes,1,$0,13,0,Highly Urban/ Urban
7361,706760299,0,13-Oct-48,51,0,9,"$44,977",No,,Yes,M,z_High School,z_Blue Collar,41,Commercial,"$13,540",1,Minivan,yes,"$29,883",1,No,0,$0,1,0,Highly Urban/ Urban
7362,35225506,0,06-Jan-65,34,3,17,"$17,949",No,"$100,773",Yes,M,z_High School,z_Blue Collar,65,Commercial,"$20,060",17,Minivan,yes,"$10,821",4,No,6,$0,10,0,Highly Urban/ Urban
7363,660894129,0,30-Jul-50,49,0,0,$0,No,$0,z_No,M,z_High School,Student,60,Commercial,"$6,540",4,Pickup,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
7364,951534863,0,22-Apr-46,53,0,12,"$74,061",No,"$272,686",Yes,M,Bachelors,Manager,70,Commercial,"$30,850",1,Panel Truck,no,$0,0,No,0,$0,11,0,Highly Urban/ Urban
7365,91873101,0,26-Feb-45,54,0,12,"$52,722",No,$0,z_No,M,z_High School,Professional,55,Commercial,"$21,390",6,Van,yes,$0,0,No,0,"$6,093",1,1,Highly Urban/ Urban
7366,689906306,0,06-Apr-49,50,0,12,"$87,083",No,$0,z_No,M,Masters,Lawyer,47,Private,"$20,590",1,Van,no,$0,0,No,4,$0,11,0,Highly Urban/ Urban
7367,753693417,0,18-Apr-52,47,0,14,"$27,192",No,"$169,143",Yes,z_F,<High School,z_Blue Collar,22,Private,"$4,220",4,Sports Car,no,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
7368,942509728,0,16-May-51,48,0,12,"$63,419",No,$0,z_No,M,Bachelors,Manager,38,Private,"$14,950",13,Minivan,yes,$0,0,No,0,$0,10,0,Highly Urban/ Urban
7369,643127734,0,02-Aug-49,50,0,13,"$42,226",No,"$211,402",Yes,z_F,z_High School,z_Blue Collar,61,Commercial,"$6,500",9,Sports Car,no,"$43,963",2,Yes,0,"$4,477",1,1,Highly Urban/ Urban
7370,382334680,0,03-Oct-64,35,0,8,"$96,291",No,$0,z_No,z_F,Bachelors,z_Blue Collar,46,Commercial,"$14,320",15,z_SUV,no,"$3,597",2,No,5,"$1,700",5,1,Highly Urban/ Urban
7371,175563953,0,21-Oct-65,34,1,12,"$115,617",No,"$257,496",Yes,M,Masters,Professional,17,Private,"$13,060",7,Minivan,yes,$0,0,No,0,$0,18,0,Highly Urban/ Urban
7372,54275340,0,01-Apr-58,41,0,9,"$78,284",No,$0,z_No,z_F,Masters,Manager,32,Private,"$28,760",11,Minivan,no,$0,0,No,0,$0,16,0,Highly Urban/ Urban
7373,360445492,0,20-May-56,43,0,11,"$80,267",No,"$235,361",z_No,M,Masters,Lawyer,32,Private,"$9,530",1,Minivan,yes,$0,0,No,0,$0,,0,Highly Urban/ Urban
7374,849635969,0,15-Mar-54,45,2,10,"$30,415",No,"$121,494",Yes,z_F,<High School,Clerical,39,Private,"$9,040",6,z_SUV,no,"$3,456",2,No,3,$0,1,0,Highly Urban/ Urban
7375,330276792,0,13-Feb-45,54,0,11,"$88,903",No,,Yes,M,Masters,Manager,32,Commercial,"$31,810",10,Panel Truck,yes,"$4,507",4,No,0,$0,,0,Highly Urban/ Urban
7376,40475918,0,29-Jan-65,34,2,0,$0,No,$0,Yes,z_F,z_High School,Student,26,Private,"$4,900",7,z_SUV,no,$0,0,No,2,"$1,443",1,1,Highly Urban/ Urban
7377,128827399,0,12-Jul-80,19,0,5,"$3,871",No,"$76,851",Yes,z_F,z_High School,Manager,49,Private,"$3,790",10,Sports Car,no,$0,0,No,4,"$4,386",5,1,Highly Urban/ Urban
7378,748139140,0,13-Aug-48,51,0,13,"$16,818",No,"$113,607",Yes,M,<High School,Clerical,19,Commercial,"$39,520",6,Panel Truck,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
7379,37848520,0,21-Dec-48,50,0,5,"$28,299",No,"$183,581",Yes,z_F,Bachelors,Home Maker,40,Private,"$21,330",6,z_SUV,no,$0,0,No,1,$0,11,0,Highly Urban/ Urban
7380,85768488,2,21-Jun-59,40,2,11,"$63,913",Yes,$0,z_No,M,z_High School,z_Blue Collar,5,Commercial,"$5,500",13,Pickup,yes,"$1,896",1,No,1,"$3,549",1,1,Highly Urban/ Urban
7381,621184691,0,17-Jan-61,38,3,9,"$45,468",No,"$201,166",Yes,z_F,Bachelors,z_Blue Collar,30,Commercial,"$30,600",7,Pickup,no,"$38,664",2,Yes,2,$0,10,0,Highly Urban/ Urban
7382,457987162,0,17-Mar-54,45,0,,"$19,599",No,"$134,906",z_No,z_F,Bachelors,Home Maker,43,Private,"$11,950",1,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7383,160214293,0,22-Dec-61,37,2,12,"$158,489",No,"$415,676",Yes,z_F,PhD,Lawyer,58,Private,"$5,200",1,z_SUV,no,$0,0,No,1,"$1,137",16,1,Highly Urban/ Urban
7384,862235931,0,31-May-56,43,4,0,$0,Yes,$0,z_No,z_F,Bachelors,Student,44,Commercial,"$14,080",6,z_SUV,no,"$3,073",1,No,1,"$3,211",7,1,Highly Urban/ Urban
7385,816163585,0,19-Dec-57,41,0,11,"$112,913",No,"$317,850",Yes,M,Bachelors,Professional,40,Commercial,"$16,890",1,Van,yes,$0,0,No,0,$0,8,0,Highly Urban/ Urban
7386,481902891,0,19-Jan-40,59,0,11,"$35,158",No,"$162,722",Yes,z_F,z_High School,Clerical,23,Private,"$10,920",1,z_SUV,no,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
7387,94781293,0,28-Aug-53,46,0,14,"$35,384",No,"$210,695",Yes,z_F,z_High School,z_Blue Collar,53,Commercial,"$11,880",4,Sports Car,no,$0,0,No,5,$0,12,0,Highly Urban/ Urban
7388,361828312,1,20-Mar-58,41,2,14,"$3,228",No,,Yes,z_F,z_High School,Home Maker,6,Private,"$5,600",1,z_SUV,no,$793,1,No,4,$0,,0,Highly Urban/ Urban
7389,108351653,2,02-Apr-59,40,3,14,"$58,914",Yes,$0,z_No,M,Bachelors,Professional,14,Private,"$16,220",1,Van,no,"$9,216",2,No,2,"$4,623",10,1,Highly Urban/ Urban
7390,223808520,0,27-Feb-52,47,1,12,"$59,612",No,"$204,103",Yes,z_F,Masters,Manager,21,Private,"$15,390",3,z_SUV,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
7391,464324304,0,09-May-53,46,0,12,"$38,388",No,$0,z_No,z_F,z_High School,z_Blue Collar,33,Commercial,"$14,480",17,Sports Car,no,"$12,192",3,No,7,"$5,761",1,1,Highly Urban/ Urban
7392,669026566,0,16-Oct-56,43,2,14,"$141,177",No,"$378,960",Yes,z_F,Masters,Lawyer,30,Private,"$15,620",11,Minivan,no,"$17,232",1,Yes,8,$0,15,0,Highly Urban/ Urban
7393,457559751,0,10-Aug-56,43,2,15,"$171,529",Yes,$0,z_No,M,PhD,Professional,27,Commercial,"$18,920",1,Van,yes,"$16,619",1,Yes,4,$0,17,0,Highly Urban/ Urban
7394,396302344,0,29-Aug-53,46,0,11,"$119,870",No,"$321,592",Yes,M,Masters,Manager,32,Private,"$17,370",7,Minivan,no,$0,0,Yes,0,$0,1,0,Highly Urban/ Urban
7395,627727255,0,03-Apr-53,46,0,13,"$103,093",No,"$271,213",Yes,z_F,Bachelors,Professional,39,Commercial,"$30,060",3,Van,no,$0,0,No,3,$0,6,0,z_Highly Rural/ Rural
7396,12064672,1,02-Oct-54,45,1,14,"$49,557",No,"$189,358",Yes,z_F,Masters,Lawyer,52,Private,"$10,960",4,z_SUV,no,$0,0,No,0,$0,24,0,Highly Urban/ Urban
7397,20607337,0,24-Sep-61,38,0,14,"$42,139",No,,Yes,z_F,z_High School,Clerical,31,Private,"$17,290",3,z_SUV,no,$0,0,No,1,$0,10,0,z_Highly Rural/ Rural
7398,291961707,0,21-Feb-51,48,0,8,"$47,288",No,"$191,476",Yes,z_F,Bachelors,Manager,32,Private,"$5,120",6,z_SUV,no,$0,0,No,1,$0,10,0,Highly Urban/ Urban
7399,41744708,0,18-Jun-46,53,0,12,"$34,565",No,$0,z_No,z_F,z_High School,z_Blue Collar,49,Commercial,"$31,900",10,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7400,202687475,0,12-Sep-44,55,0,7,,No,"$208,217",Yes,z_F,z_High School,Manager,26,Private,"$1,500",1,z_SUV,no,"$2,510",3,No,2,$0,7,0,Highly Urban/ Urban
7401,628436364,1,15-Nov-56,43,2,15,,No,"$336,613",Yes,M,Bachelors,Professional,48,Private,"$18,760",1,Minivan,yes,$0,0,No,0,$0,11,0,Highly Urban/ Urban
7402,556361486,0,28-Feb-61,38,0,10,"$123,567",No,,z_No,z_F,PhD,Doctor,5,Private,"$13,860",10,z_SUV,no,$0,0,No,1,$0,19,0,Highly Urban/ Urban
7403,499092484,0,13-Jan-46,53,0,12,"$32,354",No,"$179,566",Yes,z_F,Bachelors,Home Maker,64,Private,"$27,550",1,Pickup,no,$0,0,No,0,$0,10,0,z_Highly Rural/ Rural
7404,216677472,0,05-Jan-63,36,3,12,"$62,893",Yes,$0,z_No,M,Masters,Lawyer,37,Private,"$13,630",3,Minivan,yes,$0,0,No,0,$0,17,0,Highly Urban/ Urban
7405,918307302,1,25-Jan-54,45,3,12,"$80,127",No,"$223,205",Yes,z_F,Bachelors,Professional,48,Private,"$29,850",8,Sports Car,no,"$10,931",1,Yes,3,"$5,181",9,1,Highly Urban/ Urban
7406,910313436,0,23-Feb-41,58,0,12,"$73,283",No,"$251,025",Yes,M,Bachelors,Professional,37,Private,"$14,630",1,Minivan,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
7407,225153231,0,14-Aug-65,34,4,0,$0,Yes,$0,z_No,z_F,z_High School,Student,58,Commercial,"$11,730",7,z_SUV,no,"$38,888",2,Yes,9,"$5,082",1,1,Highly Urban/ Urban
7408,684024187,0,24-Feb-60,39,2,0,$0,Yes,,z_No,M,<High School,Student,32,Private,"$5,440",3,Pickup,yes,$0,0,No,3,$0,1,0,Highly Urban/ Urban
7409,926349945,0,27-Jul-51,48,0,7,"$70,308",No,$0,z_No,z_F,Bachelors,Professional,46,Private,"$13,330",4,Minivan,no,$0,0,No,4,$0,11,0,Highly Urban/ Urban
7410,407837479,0,13-Sep-49,50,0,12,"$29,296",No,"$173,233",Yes,z_F,<High School,z_Blue Collar,34,Private,"$26,950",7,Van,no,$805,4,No,4,$0,1,0,Highly Urban/ Urban
7411,641107587,0,28-Oct-49,50,0,13,"$98,890",No,"$288,461",Yes,M,Masters,Lawyer,37,Private,"$34,840",10,Minivan,yes,$0,0,Yes,0,$0,17,0,Highly Urban/ Urban
7412,129005389,2,05-Apr-53,46,0,10,"$42,644",No,"$158,938",z_No,M,z_High School,z_Blue Collar,59,Commercial,"$28,470",4,Pickup,no,$0,0,No,0,$0,7,0,Highly Urban/ Urban
7413,244334448,0,14-Feb-52,47,0,11,"$95,184",No,"$306,410",z_No,M,Bachelors,Professional,32,Commercial,"$9,830",1,Pickup,yes,$0,0,No,0,$0,2,0,z_Highly Rural/ Rural
7414,59026158,0,20-Sep-45,54,0,15,"$144,348",No,,Yes,M,Masters,,31,Private,"$7,890",3,Pickup,no,$0,0,No,0,$0,14,0,Highly Urban/ Urban
7415,326750370,0,21-Aug-58,41,0,10,"$239,084",No,"$538,702",Yes,z_F,PhD,Doctor,29,Private,"$43,450",9,Van,no,$0,0,No,2,$0,17,0,Highly Urban/ Urban
7416,152658435,0,29-Jan-53,46,0,11,"$164,953",No,,z_No,M,PhD,,35,Commercial,"$26,220",4,Panel Truck,yes,$0,0,No,0,$0,9,0,Highly Urban/ Urban
7417,122495361,0,28-Aug-63,36,1,10,"$89,112",Yes,,z_No,z_F,Bachelors,Professional,55,Private,"$24,370",1,Minivan,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7418,426770568,0,08-Apr-59,40,0,11,"$32,265",No,$0,z_No,z_F,z_High School,Clerical,46,Private,"$15,850",1,Minivan,no,$0,0,No,0,"$5,105",1,1,Highly Urban/ Urban
7419,502111889,0,13-Nov-81,18,2,9,"$6,284",Yes,$0,z_No,M,<High School,Clerical,16,Private,"$20,130",6,Minivan,yes,$0,0,Yes,3,$0,1,0,Highly Urban/ Urban
7420,270525647,0,16-Feb-44,55,0,12,"$164,848",No,$0,z_No,M,Masters,,24,Commercial,"$38,200",1,Panel Truck,no,"$1,657",2,No,4,"$3,982",12,1,Highly Urban/ Urban
7421,273867814,0,11-Apr-65,34,4,13,"$16,436",No,"$127,447",Yes,M,<High School,z_Blue Collar,44,Commercial,"$23,320",1,Panel Truck,no,"$3,939",3,No,0,"$4,878",3,1,Highly Urban/ Urban
7422,53832804,0,10-Dec-56,42,0,9,"$110,335",No,"$263,599",z_No,M,Masters,Lawyer,59,Private,"$8,110",1,Pickup,yes,"$1,411",1,No,0,$0,15,0,Highly Urban/ Urban
7423,92204311,0,11-Oct-49,50,0,13,"$91,956",No,"$302,275",Yes,M,Masters,Lawyer,41,Private,"$18,320",1,Minivan,yes,$0,0,No,0,$0,15,0,Highly Urban/ Urban
7424,234402670,0,05-Mar-53,46,0,10,"$111,343",No,"$343,846",Yes,z_F,Masters,Lawyer,23,Private,"$1,500",6,z_SUV,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
7425,651865856,0,02-Mar-64,35,0,10,"$70,389",No,"$182,499",z_No,M,z_High School,z_Blue Collar,35,Commercial,"$5,000",1,Minivan,yes,$0,0,No,2,$0,6,0,z_Highly Rural/ Rural
7426,370978438,0,02-May-49,50,0,13,"$176,648",No,"$461,706",Yes,M,PhD,,28,Commercial,"$19,160",11,Van,no,$0,0,Yes,4,$0,8,0,Highly Urban/ Urban
7427,535651754,0,03-Aug-35,64,0,8,"$90,354",No,"$280,325",Yes,M,Masters,Lawyer,33,Private,"$16,940",1,z_SUV,no,$0,0,Yes,3,$0,15,0,Highly Urban/ Urban
7428,600777446,0,18-Mar-67,32,1,9,"$49,920",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,7,Commercial,"$9,690",11,z_SUV,no,$0,0,No,2,$0,1,0,z_Highly Rural/ Rural
7429,204838758,0,13-Jan-64,35,3,15,"$10,994",No,"$103,798",Yes,M,<High School,Clerical,38,Private,"$6,100",1,Pickup,no,$0,0,No,0,$0,3,0,z_Highly Rural/ Rural
7430,278452834,0,12-Jul-53,46,0,10,,No,"$288,592",Yes,M,Masters,Lawyer,7,Private,"$14,470",10,Minivan,no,$0,0,Yes,3,$0,15,0,Highly Urban/ Urban
7431,724096217,0,21-Sep-50,49,0,12,"$61,950",No,,z_No,M,Bachelors,Professional,26,Commercial,"$25,950",1,Panel Truck,yes,$0,0,Yes,0,$0,10,0,Highly Urban/ Urban
7432,744193504,0,23-Jun-39,60,0,14,,No,,Yes,M,Masters,Professional,35,Private,"$20,470",10,Van,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
7433,576812629,0,09-Feb-46,53,0,13,"$33,354",No,"$165,408",Yes,z_F,Bachelors,Home Maker,49,Private,"$12,680",6,z_SUV,no,$0,0,No,0,$0,10,0,z_Highly Rural/ Rural
7434,351934785,0,19-Jul-60,39,0,,,No,$0,z_No,z_F,Masters,Lawyer,14,Private,"$10,970",10,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
7435,183388548,0,22-Mar-67,32,0,11,"$84,255",No,"$260,802",z_No,M,Masters,Professional,50,Private,"$16,050",1,Minivan,no,"$2,253",1,No,4,"$2,121",20,1,Highly Urban/ Urban
7436,128592293,0,20-Nov-65,33,2,11,,No,"$82,928",Yes,M,<High School,z_Blue Collar,36,Commercial,"$8,170",1,Pickup,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7437,115049443,0,28-Dec-50,48,0,13,"$75,849",No,,Yes,M,z_High School,z_Blue Collar,55,Commercial,"$17,610",10,Van,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
7438,55524164,0,25-Sep-46,53,0,12,"$99,424",No,"$355,608",z_No,z_F,Masters,Lawyer,56,Private,"$17,660",6,Minivan,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
7439,637927739,0,23-Jul-42,57,0,12,"$49,856",No,"$221,500",Yes,M,Masters,Manager,70,Commercial,"$18,210",11,Van,yes,$0,0,No,0,$0,10,0,Highly Urban/ Urban
7440,528698470,1,09-Jun-52,47,0,12,"$32,992",No,"$143,769",Yes,M,z_High School,Clerical,18,Private,"$21,130",3,Pickup,no,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
7441,761686417,0,04-Mar-62,37,3,9,"$12,455",Yes,$0,z_No,z_F,<High School,Student,26,Private,"$8,290",7,z_SUV,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
7442,846904796,0,23-Aug-60,39,3,14,"$51,524",Yes,$0,z_No,z_F,<High School,z_Blue Collar,41,Private,"$10,550",4,z_SUV,no,"$8,454",3,No,7,"$3,857",1,1,Highly Urban/ Urban
7443,190609676,0,23-Oct-54,45,1,12,"$190,010",No,"$464,792",Yes,M,Masters,,28,Commercial,"$28,010",1,Panel Truck,yes,"$8,334",1,No,1,$0,15,0,Highly Urban/ Urban
7444,250385095,0,01-Dec-75,23,1,10,"$13,991",No,"$117,778",Yes,M,<High School,Clerical,23,Commercial,"$10,960",10,Pickup,yes,$0,0,No,1,"$6,850",7,1,Highly Urban/ Urban
7445,688694531,0,08-Nov-46,53,0,11,"$36,273",No,$0,z_No,M,z_High School,Professional,10,Private,"$1,500",19,Minivan,yes,"$3,685",2,No,1,$0,1,0,Highly Urban/ Urban
7446,814038984,0,07-Jan-68,31,0,7,"$31,908",No,$0,z_No,z_F,Masters,,29,Private,"$20,360",15,Minivan,no,"$2,858",3,No,0,$0,15,0,Highly Urban/ Urban
7447,690750485,1,29-Aug-39,60,2,15,"$32,175",Yes,$0,z_No,M,Masters,Manager,5,Private,"$12,500",4,Minivan,yes,"$2,102",1,No,1,$0,16,0,Highly Urban/ Urban
7448,26009563,0,24-Jul-48,51,0,13,"$18,273",No,$0,z_No,z_F,<High School,Clerical,56,Private,"$6,600",10,z_SUV,no,$959,1,No,5,"$5,176",1,1,Highly Urban/ Urban
7449,736548294,0,14-Feb-48,51,0,,"$100,919",No,$0,z_No,z_F,Bachelors,Professional,34,Private,"$21,890",1,z_SUV,no,"$9,811",2,No,3,$0,1,0,Highly Urban/ Urban
7450,520053066,0,01-Nov-38,61,0,7,"$51,428",No,"$242,717",Yes,M,<High School,z_Blue Collar,8,Private,"$7,700",6,Sports Car,yes,"$14,597",1,Yes,4,$0,1,0,z_Highly Rural/ Rural
7451,480451009,0,24-Feb-50,49,0,14,"$115,320",No,"$311,697",Yes,z_F,Masters,Lawyer,44,Private,"$20,540",6,Minivan,no,$0,0,No,3,"$2,285",15,1,Highly Urban/ Urban
7452,967096094,3,12-Dec-62,36,3,10,"$60,589",Yes,$0,z_No,z_F,Bachelors,Professional,16,Private,"$11,160",10,z_SUV,no,$0,0,No,2,$779,7,1,Highly Urban/ Urban
7453,739530069,0,23-Oct-61,38,0,7,"$2,140",No,"$61,482",z_No,z_F,z_High School,Home Maker,19,Private,"$7,930",4,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7454,657187950,0,12-Sep-54,45,0,15,"$120,490",No,"$359,096",Yes,z_F,Masters,Manager,30,Private,"$12,880",1,Sports Car,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
7455,491463740,0,17-Jun-46,53,0,13,"$48,144",No,,z_No,M,z_High School,Clerical,36,Private,"$12,640",7,Minivan,yes,$0,0,No,3,"$4,626",10,1,Highly Urban/ Urban
7456,686791659,0,07-May-46,53,0,,"$94,786",No,"$331,854",Yes,z_F,Masters,Lawyer,55,Private,"$12,060",1,Minivan,no,"$4,441",1,No,3,$0,11,0,Highly Urban/ Urban
7457,947782895,1,12-Jun-57,42,2,13,"$39,080",No,"$126,088",Yes,M,z_High School,Clerical,12,Private,"$9,610",1,Minivan,no,$0,0,No,4,$0,10,0,z_Highly Rural/ Rural
7458,91897685,0,16-Jan-52,47,0,12,"$109,013",No,$0,z_No,z_F,Bachelors,z_Blue Collar,14,Commercial,"$17,100",1,z_SUV,no,"$21,266",3,No,0,$0,9,0,Highly Urban/ Urban
7459,358204102,0,01-Apr-46,53,0,14,"$62,731",No,"$214,682",Yes,z_F,Masters,Lawyer,20,Private,"$13,070",1,Sports Car,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
7460,125989625,1,30-Apr-56,43,1,12,"$71,235",Yes,$0,z_No,M,Bachelors,Professional,36,Commercial,"$5,800",1,Pickup,yes,"$12,424",2,Yes,8,$0,6,0,Highly Urban/ Urban
7461,298201589,0,12-Mar-56,43,0,11,"$45,416",No,"$146,899",Yes,z_F,z_High School,z_Blue Collar,15,Commercial,"$10,340",1,Sports Car,no,$0,0,No,3,"$9,605",6,1,Highly Urban/ Urban
7462,632067262,0,17-Jul-44,55,0,15,"$73,014",No,"$295,579",Yes,M,Masters,Professional,5,Private,"$1,500",13,Minivan,no,"$26,544",2,Yes,0,$0,13,0,z_Highly Rural/ Rural
7463,60512183,1,22-Jan-52,47,0,6,"$77,885",No,"$234,009",Yes,z_F,Bachelors,Manager,20,Commercial,"$19,040",4,Minivan,no,$0,0,No,0,$0,15,0,Highly Urban/ Urban
7464,87335150,0,17-Jan-54,45,0,11,"$28,207",No,$0,Yes,M,z_High School,Student,43,Commercial,"$9,640",3,Pickup,no,"$10,737",1,No,3,$0,,0,z_Highly Rural/ Rural
7465,401624808,0,15-Jul-56,43,0,10,"$13,077",No,$0,z_No,z_F,<High School,Home Maker,22,Private,"$7,110",1,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
7466,575278204,0,27-Jun-64,35,2,13,"$90,456",No,,Yes,M,Bachelors,Professional,26,Private,"$10,550",1,Pickup,yes,"$4,223",2,No,8,$0,11,0,Highly Urban/ Urban
7467,246699569,0,05-Apr-58,41,2,16,"$82,224",No,"$294,513",Yes,M,<High School,z_Blue Collar,44,Private,"$16,160",4,Minivan,no,"$3,288",3,No,1,$0,5,0,Highly Urban/ Urban
7468,463923967,0,07-Aug-64,35,0,12,"$16,287",No,"$105,347",Yes,z_F,z_High School,Clerical,72,Private,"$6,630",7,z_SUV,no,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
7469,231207523,0,28-Apr-53,46,0,11,"$37,484",No,"$199,906",z_No,M,Bachelors,z_Blue Collar,12,Private,"$6,100",1,Pickup,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
7470,578843557,0,18-Sep-51,48,0,12,"$127,253",No,,z_No,M,Masters,Manager,56,Commercial,"$19,030",1,Van,yes,$0,0,Yes,1,"$6,770",20,1,Highly Urban/ Urban
7471,387596331,0,28-Jan-61,38,0,9,"$62,290",No,"$223,013",z_No,z_F,Bachelors,z_Blue Collar,22,Commercial,"$14,640",11,Minivan,no,$0,0,Yes,0,"$3,667",9,1,Highly Urban/ Urban
7472,320720333,0,24-Oct-48,51,0,5,"$83,967",No,"$215,941",Yes,M,Bachelors,Professional,55,Private,"$19,420",9,Minivan,no,"$2,476",3,No,5,$0,6,0,Highly Urban/ Urban
7473,104648893,0,27-Jun-47,52,0,11,"$96,339",No,"$321,111",Yes,M,Bachelors,Manager,20,Private,"$11,130",1,Minivan,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
7474,934611742,0,19-Oct-44,55,0,,,No,,z_No,z_F,PhD,Home Maker,48,Private,"$23,060",11,z_SUV,no,"$7,052",2,No,3,$0,7,0,Highly Urban/ Urban
7475,596890593,0,30-Sep-65,34,3,0,$0,Yes,$0,z_No,M,z_High School,Student,44,Commercial,"$31,810",6,Panel Truck,yes,"$1,157",3,No,0,"$8,138",1,1,Highly Urban/ Urban
7476,498936652,0,06-Nov-70,29,4,16,$687,No,$0,Yes,z_F,<High School,Student,52,Private,"$13,720",6,Minivan,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
7477,171973012,0,22-Dec-38,60,0,15,"$84,006",No,"$295,624",Yes,M,Masters,,13,Commercial,"$27,240",7,Panel Truck,yes,"$26,992",2,No,4,$0,1,0,Highly Urban/ Urban
7478,164487932,0,23-Jun-64,35,3,4,"$112,952",Yes,"$309,305",z_No,z_F,Masters,Lawyer,34,Private,"$19,700",1,z_SUV,no,$0,0,No,1,$0,19,0,Highly Urban/ Urban
